TRADE_DATE,CURRENCY,VALUE
1973-09-12,DEXJPUS,265.6
1973-09-12,TWEXM,98.16
1973-09-13,DEXJPUS,265.6
1973-09-14,DEXJPUS,265.6
1973-09-17,DEXJPUS,265.53
1973-09-18,DEXJPUS,265.53
1973-09-19,DEXJPUS,265.46
1973-09-19,TWEXM,97.98
1973-09-20,DEXJPUS,265.39
1973-09-21,DEXJPUS,265.25
1973-09-24,DEXJPUS,265.39
1973-09-25,DEXJPUS,265.46
1973-09-26,DEXJPUS,265.53
1973-09-26,TWEXM,97.61
1973-09-27,DEXJPUS,265.6
1973-09-28,DEXJPUS,265.6
1973-10-01,DEXJPUS,265.6
1973-10-02,DEXJPUS,265.75
1973-10-03,TWEXM,97.72
1973-10-03,DEXJPUS,265.89
1973-10-04,DEXJPUS,265.96
1973-10-05,DEXJPUS,266.17
1973-10-08,DEXJPUS,266.17
1973-10-09,DEXJPUS,266.31
1973-10-10,TWEXM,97.72
1973-10-10,DEXJPUS,266.31
1973-10-11,DEXJPUS,266.24
1973-10-12,DEXJPUS,266.24
1973-10-15,DEXJPUS,266.45
1973-10-16,DEXJPUS,266.45
1973-10-17,TWEXM,97.35
1973-10-17,DEXJPUS,266.38
1973-10-18,DEXJPUS,266.31
1973-10-19,DEXJPUS,266.38
1973-10-22,DEXJPUS,266.38
1973-10-23,DEXJPUS,266.45
1973-10-24,DEXJPUS,266.38
1973-10-24,TWEXM,97.14
1973-10-25,DEXJPUS,266.45
1973-10-26,DEXJPUS,266.67
1973-10-29,DEXJPUS,266.74
1973-10-30,DEXJPUS,266.95
1973-10-31,DEXJPUS,266.95
1973-10-31,TWEXM,97.57
1973-11-01,DEXJPUS,270.27
1973-11-02,DEXJPUS,276.01
1973-11-05,DEXJPUS,275.18
1973-11-06,DEXJPUS,275.18
1973-11-07,DEXJPUS,275.18
1973-11-07,TWEXM,98.7
1973-11-08,DEXJPUS,275.25
1973-11-09,DEXJPUS,275.33
1973-11-12,DEXJPUS,275.25
1973-11-13,DEXJPUS,280.19
1973-11-14,TWEXM,100.26
1973-11-14,DEXJPUS,280.66
1973-11-15,DEXJPUS,280.27
1973-11-16,DEXJPUS,280.11
1973-11-19,DEXJPUS,280.11
1973-11-20,DEXJPUS,280.43
1973-11-21,DEXJPUS,280.11
1973-11-21,TWEXM,100.61
1973-11-22,DEXJPUS,280.11
1973-11-23,DEXJPUS,280.66
1973-11-26,DEXJPUS,280.11
1973-11-27,DEXJPUS,280.11
1973-11-28,TWEXM,101.0
1973-11-28,DEXJPUS,279.8
1973-11-29,DEXJPUS,280.11
1973-11-30,DEXJPUS,280.11
1973-12-03,DEXJPUS,280.11
1973-12-04,DEXJPUS,280.11
1973-12-05,DEXJPUS,280.11
1973-12-05,TWEXM,101.58
1973-12-06,DEXJPUS,280.11
1973-12-07,DEXJPUS,280.11
1973-12-10,DEXJPUS,280.11
1973-12-11,DEXJPUS,280.11
1973-12-12,TWEXM,101.79
1973-12-12,DEXJPUS,280.03
1973-12-13,DEXJPUS,280.11
1973-12-14,DEXJPUS,280.11
1973-12-17,DEXJPUS,280.11
1973-12-18,DEXJPUS,280.11
1973-12-19,TWEXM,101.95
1973-12-19,DEXJPUS,280.11
1973-12-20,DEXJPUS,280.11
1973-12-21,DEXJPUS,280.11
1973-12-24,DEXJPUS,280.35
1973-12-25,DEXJPUS,280.35
1973-12-26,TWEXM,102.08
1973-12-26,DEXJPUS,280.27
1973-12-27,DEXJPUS,280.66
1973-12-28,DEXJPUS,280.43
1973-12-31,DEXJPUS,280.27
1974-01-01,DEXJPUS,280.27
1974-01-02,DEXJPUS,280.82
1974-01-02,TWEXM,102.52
1974-01-03,DEXJPUS,283.69
1974-01-04,DEXJPUS,282.09
1974-01-07,DEXJPUS,300.3
1974-01-08,DEXJPUS,299.94
1974-01-09,TWEXM,105.0
1974-01-09,DEXJPUS,299.94
1974-01-10,DEXJPUS,299.94
1974-01-11,DEXJPUS,300.03
1974-01-14,DEXJPUS,300.12
1974-01-15,DEXJPUS,300.12
1974-01-16,DEXJPUS,300.12
1974-01-16,TWEXM,105.79
1974-01-17,DEXJPUS,300.12
1974-01-18,DEXJPUS,300.12
1974-01-21,DEXJPUS,305.34
1974-01-22,DEXJPUS,304.88
1974-01-23,DEXJPUS,303.58
1974-01-23,TWEXM,106.96
1974-01-24,DEXJPUS,300.12
1974-01-25,DEXJPUS,299.8
1974-01-28,DEXJPUS,299.85
1974-01-29,DEXJPUS,300.03
1974-01-30,DEXJPUS,299.22
1974-01-30,TWEXM,106.36
1974-01-31,DEXJPUS,298.77
1974-02-01,DEXJPUS,298.86
1974-02-04,DEXJPUS,297.0
1974-02-05,DEXJPUS,293.69
1974-02-06,DEXJPUS,297.62
1974-02-06,TWEXM,104.95
1974-02-07,DEXJPUS,296.82
1974-02-08,DEXJPUS,296.3
1974-02-11,DEXJPUS,295.51
1974-02-12,DEXJPUS,295.51
1974-02-13,DEXJPUS,291.89
1974-02-13,TWEXM,104.53
1974-02-14,DEXJPUS,291.55
1974-02-15,DEXJPUS,293.17
1974-02-18,DEXJPUS,293.17
1974-02-19,DEXJPUS,290.11
1974-02-20,DEXJPUS,289.02
1974-02-20,TWEXM,103.38
1974-02-21,DEXJPUS,282.09
1974-02-22,DEXJPUS,280.58
1974-02-25,DEXJPUS,283.37
1974-02-26,DEXJPUS,286.53
1974-02-27,DEXJPUS,287.03
1974-02-27,TWEXM,102.16
1974-02-28,DEXJPUS,288.43
1974-03-01,DEXJPUS,292.06
1974-03-04,DEXJPUS,292.74
1974-03-05,DEXJPUS,289.44
1974-03-06,DEXJPUS,287.03
1974-03-06,TWEXM,102.73
1974-03-07,DEXJPUS,286.86
1974-03-08,DEXJPUS,287.19
1974-03-11,DEXJPUS,285.71
1974-03-12,DEXJPUS,281.69
1974-03-13,TWEXM,101.96
1974-03-13,DEXJPUS,282.33
1974-03-14,DEXJPUS,282.89
1974-03-15,DEXJPUS,282.49
1974-03-18,DEXJPUS,281.93
1974-03-19,DEXJPUS,280.98
1974-03-20,DEXJPUS,280.19
1974-03-20,TWEXM,101.54
1974-03-21,DEXJPUS,279.1
1974-03-22,DEXJPUS,276.78
1974-03-25,DEXJPUS,275.18
1974-03-26,DEXJPUS,274.88
1974-03-27,TWEXM,100.13
1974-03-27,DEXJPUS,275.48
1974-03-28,DEXJPUS,274.42
1974-03-29,DEXJPUS,276.09
1974-04-01,DEXJPUS,280.11
1974-04-02,DEXJPUS,275.48
1974-04-03,TWEXM,99.88
1974-04-03,DEXJPUS,275.86
1974-04-04,DEXJPUS,278.32
1974-04-05,DEXJPUS,279.33
1974-04-08,DEXJPUS,278.01
1974-04-09,DEXJPUS,279.25
1974-04-10,DEXJPUS,278.01
1974-04-10,TWEXM,100.42
1974-04-11,DEXJPUS,276.78
1974-04-12,DEXJPUS,278.55
1974-04-15,DEXJPUS,278.55
1974-04-16,DEXJPUS,276.93
1974-04-17,TWEXM,100.39
1974-04-17,DEXJPUS,276.4
1974-04-18,DEXJPUS,276.4
1974-04-19,DEXJPUS,276.93
1974-04-22,DEXJPUS,277.39
1974-04-23,DEXJPUS,275.56
1974-04-24,TWEXM,99.57
1974-04-24,DEXJPUS,276.24
1974-04-25,DEXJPUS,278.16
1974-04-26,DEXJPUS,279.8
1974-04-29,DEXJPUS,279.33
1974-04-30,DEXJPUS,279.64
1974-05-01,TWEXM,99.16
1974-05-01,DEXJPUS,279.41
1974-05-02,DEXJPUS,279.96
1974-05-03,DEXJPUS,279.8
1974-05-06,DEXJPUS,279.41
1974-05-07,DEXJPUS,279.56
1974-05-08,DEXJPUS,277.62
1974-05-08,TWEXM,99.02
1974-05-09,DEXJPUS,277.62
1974-05-10,DEXJPUS,277.62
1974-05-13,DEXJPUS,277.62
1974-05-14,DEXJPUS,277.78
1974-05-15,DEXJPUS,277.39
1974-05-15,TWEXM,98.43
1974-05-16,DEXJPUS,277.62
1974-05-17,DEXJPUS,277.7
1974-05-20,DEXJPUS,278.24
1974-05-21,DEXJPUS,279.1
1974-05-22,DEXJPUS,279.88
1974-05-22,TWEXM,99.06
1974-05-23,DEXJPUS,279.56
1974-05-24,DEXJPUS,279.49
1974-05-27,DEXJPUS,279.49
1974-05-28,DEXJPUS,279.33
1974-05-29,TWEXM,99.44
1974-05-29,DEXJPUS,279.72
1974-05-30,DEXJPUS,280.9
1974-05-31,DEXJPUS,281.93
1974-06-03,DEXJPUS,283.69
1974-06-04,DEXJPUS,282.89
1974-06-05,TWEXM,99.93
1974-06-05,DEXJPUS,281.85
1974-06-06,DEXJPUS,281.93
1974-06-07,DEXJPUS,282.65
1974-06-10,DEXJPUS,282.17
1982-01-11,DEXCHUS,1.75
1982-01-11,DEXJPUS,223.3
1982-01-12,DEXJPUS,223.05
1982-01-12,DEXCHUS,1.77
1982-01-13,TWEXM,106.51
1982-01-13,DEXJPUS,224.35
1982-01-13,DEXCHUS,1.77
1982-01-14,DEXJPUS,224.5
1982-01-14,DEXCHUS,1.77
1982-01-15,DEXJPUS,224.5
1982-01-15,DEXCHUS,1.78
1982-01-18,DEXJPUS,225.35
1982-01-18,DEXCHUS,1.79
1982-01-19,DEXJPUS,224.5
1982-01-19,DEXCHUS,1.78
1982-01-20,DEXJPUS,225.5
1982-01-20,TWEXM,107.39
1982-01-20,DEXCHUS,1.78
1982-01-21,DEXJPUS,225.65
1982-01-21,DEXCHUS,1.78
1982-01-22,DEXJPUS,227.4
1982-01-22,DEXCHUS,1.78
1982-01-25,DEXJPUS,229.4
1982-01-25,DEXCHUS,1.79
1982-01-26,DEXJPUS,228.25
1982-01-26,DEXCHUS,1.79
1982-01-27,DEXJPUS,229.6
1982-01-27,DEXCHUS,1.79
1982-01-27,TWEXM,108.08
1982-01-28,DEXCHUS,1.8
1982-01-28,DEXJPUS,231.0
1982-01-29,DEXCHUS,1.8
1982-01-29,DEXJPUS,228.3
1982-02-01,DEXJPUS,232.6
1982-02-01,DEXCHUS,1.79
1982-02-02,DEXCHUS,1.81
1982-02-02,DEXJPUS,233.25
1982-02-03,DEXCHUS,1.82
1982-02-03,TWEXM,109.09
1982-02-03,DEXJPUS,234.8
1982-02-04,DEXJPUS,233.15
1982-02-04,DEXCHUS,1.82
1982-02-05,DEXCHUS,1.82
1982-02-05,DEXJPUS,233.5
1982-02-08,DEXCHUS,1.82
1982-02-08,DEXJPUS,234.75
1982-02-09,DEXCHUS,1.82
1982-02-09,DEXJPUS,236.5
1982-02-10,DEXJPUS,236.35
1982-02-10,DEXCHUS,1.82
1982-02-10,TWEXM,110.02
1982-02-11,DEXJPUS,235.75
1982-02-11,DEXCHUS,1.83
1982-02-12,DEXJPUS,235.75
1982-02-12,DEXCHUS,1.83
1982-02-15,DEXJPUS,235.75
1982-02-15,DEXCHUS,1.83
1982-02-16,DEXJPUS,240.65
1982-02-16,DEXCHUS,1.82
1982-02-17,DEXCHUS,1.82
1982-02-17,TWEXM,111.19
1982-02-17,DEXJPUS,240.35
1982-02-18,DEXJPUS,235.5
1982-02-18,DEXCHUS,1.83
1982-02-19,DEXCHUS,1.82
1982-02-19,DEXJPUS,233.6
1982-02-22,DEXJPUS,232.1
1982-02-22,DEXCHUS,1.81
1982-02-23,DEXCHUS,1.81
1982-02-23,DEXJPUS,234.9
1982-02-24,TWEXM,110.5
1982-02-24,DEXJPUS,234.45
1982-02-24,DEXCHUS,1.83
1982-02-25,DEXCHUS,1.83
1982-02-25,DEXJPUS,236.05
1982-02-26,DEXCHUS,1.84
1982-02-26,DEXJPUS,237.25
1982-03-01,DEXCHUS,1.84
1982-03-01,DEXJPUS,238.3
1982-03-02,DEXCHUS,1.84
1982-03-02,DEXJPUS,237.7
1982-03-03,DEXJPUS,236.6
1982-03-03,TWEXM,111.57
1982-03-03,DEXCHUS,1.84
1982-03-04,DEXJPUS,236.55
1982-03-04,DEXCHUS,1.83
1982-03-05,DEXJPUS,233.9
1982-03-05,DEXCHUS,1.83
1982-03-08,DEXJPUS,234.3
1982-03-08,DEXCHUS,1.82
1982-03-09,DEXJPUS,237.55
1982-03-09,DEXCHUS,1.82
1982-03-10,DEXCHUS,1.83
1982-03-10,TWEXM,110.86
1982-03-10,DEXJPUS,237.25
1982-03-11,DEXCHUS,1.82
1982-03-11,DEXJPUS,239.4
1982-03-12,DEXCHUS,1.83
1982-03-12,DEXJPUS,240.1
1982-03-15,DEXCHUS,1.83
1982-03-15,DEXJPUS,240.5
1982-03-16,DEXCHUS,1.83
1982-03-16,DEXJPUS,241.6
1982-03-17,DEXCHUS,1.84
1982-03-17,DEXJPUS,241.4
1982-03-17,TWEXM,111.95
1982-03-18,DEXCHUS,1.84
1982-03-18,DEXJPUS,242.1
1982-03-19,DEXJPUS,244.0
1982-03-19,DEXCHUS,1.84
1982-03-22,DEXJPUS,245.3
1982-03-22,DEXCHUS,1.85
1982-03-23,DEXCHUS,1.86
1982-03-23,DEXJPUS,244.9
1982-03-24,TWEXM,112.91
1982-03-24,DEXJPUS,243.6
1982-03-24,DEXCHUS,1.85
1982-03-25,DEXCHUS,1.85
1982-03-25,DEXJPUS,245.35
1982-03-26,DEXJPUS,247.1
1982-03-26,DEXCHUS,1.86
1982-03-29,DEXCHUS,1.86
1982-03-29,DEXJPUS,247.2
1982-03-30,DEXJPUS,245.3
1982-03-30,DEXCHUS,1.87
1982-03-31,TWEXM,113.97
1982-03-31,DEXJPUS,248.25
1982-03-31,DEXCHUS,1.87
1982-04-01,DEXCHUS,1.87
1982-04-01,DEXJPUS,246.2
1982-04-02,DEXJPUS,245.6
1982-04-02,DEXCHUS,1.85
1982-04-05,DEXCHUS,1.86
1982-04-05,DEXJPUS,248.4
1982-04-06,DEXCHUS,1.86
1982-04-06,DEXJPUS,248.4
1982-04-07,DEXCHUS,1.86
1982-04-07,TWEXM,114.17
1982-04-07,DEXJPUS,245.9
1982-04-08,DEXCHUS,1.86
1982-04-08,DEXJPUS,248.75
1982-04-09,DEXJPUS,248.05
1982-04-09,DEXCHUS,1.86
1982-04-12,DEXCHUS,1.86
1982-04-12,DEXJPUS,248.0
1982-04-13,DEXJPUS,246.7
1982-04-13,DEXCHUS,1.86
1982-04-14,TWEXM,114.58
1982-04-14,DEXJPUS,247.45
1982-04-14,DEXCHUS,1.86
1982-04-15,DEXJPUS,248.4
1982-04-15,DEXCHUS,1.86
1982-04-16,DEXCHUS,1.87
1982-04-16,DEXJPUS,247.8
1982-04-19,DEXJPUS,245.0
1982-04-19,DEXCHUS,1.86
1982-04-20,DEXJPUS,243.15
1982-04-20,DEXCHUS,1.86
1982-04-21,TWEXM,113.93
1982-04-21,DEXJPUS,243.2
1982-04-21,DEXCHUS,1.86
1982-04-22,DEXJPUS,242.8
1982-04-22,DEXCHUS,1.85
1982-04-23,DEXCHUS,1.85
1982-04-23,DEXJPUS,241.15
1982-04-26,DEXCHUS,1.84
1982-04-26,DEXJPUS,238.4
1982-04-27,DEXJPUS,238.0
1982-04-27,DEXCHUS,1.84
1982-04-28,DEXCHUS,1.83
1982-04-28,TWEXM,112.74
1982-04-28,DEXJPUS,237.25
1982-04-29,DEXCHUS,1.83
1982-04-29,DEXJPUS,235.9
1982-04-30,DEXCHUS,1.83
1982-04-30,DEXJPUS,235.85
1982-05-03,DEXJPUS,236.6
1982-05-03,DEXCHUS,1.82
1982-05-04,DEXJPUS,237.55
1982-05-04,DEXCHUS,1.82
1982-05-05,DEXCHUS,1.82
1982-05-05,TWEXM,111.52
1982-05-05,DEXJPUS,234.1
1982-05-06,DEXJPUS,233.55
1982-05-06,DEXCHUS,1.81
1982-05-07,DEXCHUS,1.8
1982-05-07,DEXJPUS,232.92
1982-05-10,DEXJPUS,233.3
1982-05-10,DEXCHUS,1.8
1982-05-11,DEXJPUS,232.85
1982-05-11,DEXCHUS,1.8
1982-05-12,DEXCHUS,1.8
1982-05-12,TWEXM,110.43
1982-05-12,DEXJPUS,233.8
1982-05-13,DEXJPUS,235.2
1982-05-13,DEXCHUS,1.8
1982-05-14,DEXJPUS,235.25
1982-05-14,DEXCHUS,1.81
1982-05-17,DEXJPUS,236.85
1982-05-17,DEXCHUS,1.81
1982-05-18,DEXCHUS,1.81
1982-05-18,DEXJPUS,237.25
1982-05-19,TWEXM,111.55
1982-05-19,DEXJPUS,238.95
1982-05-19,DEXCHUS,1.81
1982-05-20,DEXJPUS,238.3
1982-05-20,DEXCHUS,1.81
1982-05-21,DEXCHUS,1.81
1982-05-21,DEXJPUS,237.6
1982-05-24,DEXCHUS,1.81
1982-05-24,DEXJPUS,238.4
1982-05-25,DEXCHUS,1.81
1982-05-25,DEXJPUS,240.2
1982-05-26,DEXCHUS,1.81
1982-05-26,DEXJPUS,240.4
1982-05-26,TWEXM,111.94
1982-05-27,DEXCHUS,1.82
1982-05-27,DEXJPUS,242.9
1982-05-28,DEXCHUS,1.83
1982-05-28,DEXJPUS,243.3
1982-05-31,DEXCHUS,1.83
1982-05-31,DEXJPUS,243.3
1982-06-01,DEXCHUS,1.83
1982-06-01,DEXJPUS,244.3
1982-06-02,DEXCHUS,1.85
1982-06-02,TWEXM,113.59
1982-06-02,DEXJPUS,244.7
1982-06-03,DEXJPUS,243.2
1982-06-03,DEXCHUS,1.85
1982-06-04,DEXCHUS,1.85
1982-06-04,DEXJPUS,243.65
1982-06-07,DEXCHUS,1.85
1982-06-07,DEXJPUS,245.65
1982-06-08,DEXCHUS,1.86
1982-06-08,DEXJPUS,247.0
1982-06-09,DEXCHUS,1.88
1982-06-09,DEXJPUS,248.95
1982-06-09,TWEXM,114.47
1982-06-10,DEXCHUS,1.88
1982-06-10,DEXJPUS,249.3
1982-06-11,DEXJPUS,247.55
1982-06-11,DEXCHUS,1.89
1982-06-14,DEXCHUS,1.88
1982-06-14,DEXJPUS,250.65
1982-06-15,DEXJPUS,251.65
1982-06-15,DEXCHUS,1.91
1982-06-16,DEXJPUS,252.85
1982-06-16,TWEXM,116.53
1982-06-16,DEXCHUS,1.91
1982-06-17,DEXCHUS,1.92
1982-06-17,DEXJPUS,254.5
1982-06-18,DEXCHUS,1.93
1982-06-18,DEXJPUS,255.15
1982-06-21,DEXJPUS,257.15
1982-06-21,DEXCHUS,1.93
1982-06-22,DEXCHUS,1.95
1982-06-22,DEXJPUS,254.5
1982-06-23,TWEXM,118.98
1982-06-23,DEXJPUS,256.0
1982-06-23,DEXCHUS,1.95
1982-06-24,DEXJPUS,252.4
1982-06-24,DEXCHUS,1.94
1982-06-25,DEXJPUS,257.7
1982-06-25,DEXCHUS,1.94
1982-06-28,DEXCHUS,1.95
1982-06-28,DEXJPUS,258.95
1982-06-29,DEXJPUS,255.55
1982-06-29,DEXCHUS,1.95
1982-06-30,TWEXM,119.19
1982-06-30,DEXCHUS,1.94
1982-06-30,DEXJPUS,255.0
1982-07-01,DEXJPUS,255.95
1982-07-01,DEXCHUS,1.94
1982-07-02,DEXJPUS,257.0
1982-07-02,DEXCHUS,1.94
1982-07-05,DEXJPUS,257.0
1982-07-05,DEXCHUS,1.94
1982-07-06,DEXCHUS,1.94
1982-07-06,DEXJPUS,257.7
1982-07-07,TWEXM,119.5
1982-07-07,DEXJPUS,259.0
1982-07-07,DEXCHUS,1.96
1982-07-08,DEXJPUS,257.85
1982-07-08,DEXCHUS,1.96
1982-07-09,DEXCHUS,1.96
1982-07-09,DEXJPUS,255.8
1982-07-12,DEXJPUS,254.25
1982-07-12,DEXCHUS,1.94
1982-07-13,DEXJPUS,257.5
1982-07-13,DEXCHUS,1.94
1982-07-14,TWEXM,119.16
1982-07-14,DEXJPUS,256.35
1982-07-14,DEXCHUS,1.94
1982-07-15,DEXJPUS,255.95
1982-07-15,DEXCHUS,1.94
1982-07-16,DEXCHUS,1.94
1982-07-16,DEXJPUS,254.05
1982-07-19,DEXCHUS,1.93
1982-07-19,DEXJPUS,254.65
1982-07-20,DEXCHUS,1.93
1982-07-20,DEXJPUS,253.75
1982-07-21,TWEXM,117.95
1982-07-21,DEXCHUS,1.93
1982-07-21,DEXJPUS,252.05
1982-07-22,DEXCHUS,1.91
1982-07-22,DEXJPUS,251.85
1982-07-23,DEXCHUS,1.91
1982-07-23,DEXJPUS,249.2
1982-07-26,DEXCHUS,1.89
1982-07-26,DEXJPUS,250.95
1982-07-27,DEXCHUS,1.9
1982-07-27,DEXJPUS,252.3
1982-07-28,TWEXM,116.92
1982-07-28,DEXJPUS,254.8
1982-07-28,DEXCHUS,1.9
1982-07-29,DEXCHUS,1.93
1982-07-29,DEXJPUS,256.6
1982-07-30,DEXCHUS,1.93
1982-07-30,DEXJPUS,258.1
1982-08-02,DEXCHUS,1.93
1982-08-02,DEXJPUS,256.6
1982-08-03,DEXCHUS,1.92
1982-08-03,DEXJPUS,257.85
1982-08-04,TWEXM,118.18
1982-08-04,DEXJPUS,260.35
1982-08-04,DEXCHUS,1.93
1982-08-05,DEXJPUS,259.85
1982-08-05,DEXCHUS,1.94
1982-08-06,DEXCHUS,1.95
1982-08-06,DEXJPUS,260.1
1982-08-09,DEXJPUS,262.3
1982-08-09,DEXCHUS,1.97
1982-08-10,DEXJPUS,263.9
1982-08-10,DEXCHUS,1.97
1982-08-11,DEXJPUS,263.4
1982-08-11,TWEXM,119.65
1982-08-11,DEXCHUS,1.97
1982-08-12,DEXJPUS,263.2
1982-08-12,DEXCHUS,1.97
1982-08-13,DEXJPUS,262.1
1982-08-13,DEXCHUS,1.97
1982-08-16,DEXCHUS,1.97
1982-08-16,DEXJPUS,264.05
1982-08-17,DEXJPUS,264.05
1982-08-17,DEXCHUS,1.97
1982-08-18,DEXJPUS,259.2
1982-08-18,DEXCHUS,1.97
1982-08-18,TWEXM,119.67
1982-08-19,DEXJPUS,258.35
1982-08-19,DEXCHUS,1.95
1982-08-20,DEXJPUS,254.75
1982-08-20,DEXCHUS,1.93
1982-08-23,DEXCHUS,1.92
1982-08-23,DEXJPUS,254.6
1982-08-24,DEXCHUS,1.92
1982-08-24,DEXJPUS,251.5
1982-08-25,TWEXM,117.18
1982-08-25,DEXJPUS,251.0
1982-08-25,DEXCHUS,1.91
1982-08-26,DEXJPUS,253.2
1982-08-26,DEXCHUS,1.92
1982-08-27,DEXJPUS,256.6
1982-08-27,DEXCHUS,1.92
1982-08-30,DEXJPUS,260.95
1982-08-30,DEXCHUS,1.93
1982-08-31,DEXCHUS,1.95
1982-08-31,DEXJPUS,261.1
1982-09-01,DEXCHUS,1.95
1982-09-01,DEXJPUS,259.1
1982-09-01,TWEXM,118.4
1982-09-02,DEXJPUS,256.2
1982-09-02,DEXCHUS,1.95
1982-09-03,DEXJPUS,257.8
1982-09-03,DEXCHUS,1.93
1982-09-06,DEXJPUS,257.8
1982-09-06,DEXCHUS,1.93
1982-09-07,DEXCHUS,1.94
1982-09-07,DEXJPUS,257.45
1982-09-08,DEXJPUS,259.5
1982-09-08,TWEXM,118.33
1982-09-08,DEXCHUS,1.94
1982-09-09,DEXJPUS,258.65
1982-09-09,DEXCHUS,1.94
1982-09-10,DEXJPUS,262.65
1982-09-10,DEXCHUS,1.94
1982-09-13,DEXJPUS,264.0
1982-09-13,DEXCHUS,1.96
1982-09-14,DEXCHUS,1.96
1982-09-14,DEXJPUS,263.25
1982-09-15,DEXJPUS,263.4
1982-09-15,TWEXM,119.49
1982-09-15,DEXCHUS,1.96
1982-09-16,DEXCHUS,1.96
1982-09-16,DEXJPUS,263.4
1982-09-17,DEXJPUS,263.2
1982-09-17,DEXCHUS,1.96
1982-09-20,DEXJPUS,264.5
1982-09-20,DEXCHUS,1.96
1982-09-21,DEXCHUS,1.96
1982-09-21,DEXJPUS,265.1
1982-09-22,DEXJPUS,262.65
1982-09-22,TWEXM,119.5
1982-09-22,DEXCHUS,1.95
1982-09-23,DEXJPUS,264.95
1982-09-23,DEXCHUS,1.96
1982-09-24,DEXJPUS,266.25
1982-09-24,DEXCHUS,1.97
1982-09-27,DEXJPUS,269.8
1982-09-27,DEXCHUS,1.97
1982-09-28,DEXCHUS,1.98
1982-09-28,DEXJPUS,270.0
1982-09-29,DEXCHUS,1.98
1982-09-29,TWEXM,120.53
1982-09-29,DEXJPUS,268.85
1982-09-30,DEXJPUS,268.3
1982-09-30,DEXCHUS,1.97
1982-10-01,DEXCHUS,1.97
1982-10-01,DEXJPUS,268.9
1982-10-04,DEXCHUS,1.98
1982-10-04,DEXJPUS,273.5
1982-10-05,DEXJPUS,273.8
1982-10-05,DEXCHUS,1.99
1982-10-06,DEXJPUS,273.95
1982-10-06,DEXCHUS,1.99
1982-10-06,TWEXM,121.42
1982-10-07,DEXCHUS,1.99
1982-10-07,DEXJPUS,270.1
1982-10-08,DEXJPUS,267.7
1982-10-08,DEXCHUS,1.96
1982-10-11,DEXCHUS,1.96
1982-10-11,DEXJPUS,267.7
1982-10-12,DEXCHUS,1.96
1982-10-12,DEXJPUS,262.6
1982-10-13,TWEXM,121.02
1982-10-13,DEXJPUS,266.65
1982-10-13,DEXCHUS,1.96
1982-10-14,DEXJPUS,268.5
1982-10-14,DEXCHUS,1.97
1982-10-15,DEXJPUS,269.7
1982-10-15,DEXCHUS,1.98
1982-10-18,DEXJPUS,268.55
1982-10-18,DEXCHUS,1.98
1982-10-19,DEXCHUS,1.99
1982-10-19,DEXJPUS,268.3
1982-10-20,DEXJPUS,270.4
1982-10-20,TWEXM,120.99
1982-10-20,DEXCHUS,1.99
1982-10-21,DEXJPUS,273.0
1982-10-21,DEXCHUS,2.0
1982-10-22,DEXJPUS,273.45
1982-10-22,DEXCHUS,2.0
1982-10-25,DEXJPUS,276.55
1982-10-25,DEXCHUS,2.0
1982-10-26,DEXJPUS,276.05
1982-10-26,DEXCHUS,2.0
1982-10-27,TWEXM,122.17
1982-10-27,DEXCHUS,2.0
1982-10-27,DEXJPUS,276.05
1982-10-28,DEXCHUS,2.0
1982-10-28,DEXJPUS,277.45
1982-10-29,DEXJPUS,277.1
1982-10-29,DEXCHUS,2.0
1982-11-01,DEXCHUS,2.0
1982-11-01,DEXJPUS,276.9
1982-11-02,DEXJPUS,276.9
1982-11-02,DEXCHUS,2.0
1982-11-03,DEXJPUS,276.52
1982-11-03,TWEXM,122.7
1982-11-03,DEXCHUS,2.0
1982-11-04,DEXJPUS,277.65
1982-11-04,DEXCHUS,2.0
1982-11-05,DEXJPUS,275.8
1982-11-05,DEXCHUS,2.0
1982-11-08,DEXJPUS,276.0
1982-11-08,DEXCHUS,2.0
1982-11-09,DEXCHUS,2.0
1982-11-09,DEXJPUS,271.15
1982-11-10,DEXCHUS,2.0
1982-11-10,TWEXM,122.78
1982-11-10,DEXJPUS,268.1
1982-11-11,DEXCHUS,2.0
1982-11-11,DEXJPUS,268.1
1982-11-12,DEXCHUS,2.0
1982-11-12,DEXJPUS,268.5
1982-11-15,DEXCHUS,2.0
1982-11-15,DEXJPUS,267.35
1982-11-16,DEXCHUS,2.0
1982-11-16,DEXJPUS,263.7
1982-11-17,DEXCHUS,2.0
1982-11-17,TWEXM,122.5
1982-11-17,DEXJPUS,263.3
1982-11-18,DEXJPUS,262.7
1982-11-18,DEXCHUS,2.0
1982-11-19,DEXJPUS,257.85
1982-11-19,DEXCHUS,2.0
1982-11-22,DEXCHUS,1.99
1982-11-22,DEXJPUS,254.65
1982-11-23,DEXCHUS,1.99
1982-11-23,DEXJPUS,257.05
1982-11-24,DEXJPUS,250.7
1982-11-24,DEXCHUS,1.99
1982-11-24,TWEXM,120.78
1982-11-25,DEXCHUS,1.99
1982-11-25,DEXJPUS,250.7
1982-11-26,DEXCHUS,1.99
1982-11-26,DEXJPUS,250.2
1982-11-29,DEXCHUS,1.99
1982-11-29,DEXJPUS,250.35
1982-11-30,DEXCHUS,1.99
1982-11-30,DEXJPUS,249.2
1982-12-01,TWEXM,120.09
